"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr4",106650457,106651109,653,"*",5.29,1.17,6.24,-5.07,8.37e-12,1.5e-10,"chr4_106650457_106651109"
"chr13",105660187,105660951,765,"*",5.24,1.85,6.17,-4.32,8.37e-12,1.5e-10,"chr13_105660187_105660951"
"chr8",5669741,5670430,690,"*",5.43,6.4,0.78,5.61,8.38e-12,1.5e-10,"chr8_5669741_5670430"
"chr8",79694789,79695326,538,"*",5.42,2.63,6.31,-3.68,8.38e-12,1.5e-10,"chr8_79694789_79695326"
"chr11",12692662,12694398,1737,"*",6.95,5.8,7.58,-1.78,8.4e-12,1.5e-10,"chr11_12692662_12694398"
"chr1",92441555,92442294,740,"*",5.28,6.22,1.64,4.59,8.41e-12,1.5e-10,"chr1_92441555_92442294"
"chr10",130395343,130396236,894,"*",5.36,6.28,2.11,4.17,8.41e-12,1.5e-10,"chr10_130395343_130396236"
"chr11",119791195,119792351,1157,"*",6.91,7.53,5.81,1.72,8.44e-12,1.51e-10,"chr11_119791195_119792351"
"chr9",121298446,121300203,1758,"*",7.03,7.64,5.96,1.68,8.45e-12,1.51e-10,"chr9_121298446_121300203"
"chr2",47008240,47009404,1165,"*",6.81,5.63,7.44,-1.81,8.45e-12,1.51e-10,"chr2_47008240_47009404"
"chr8",134831465,134833133,1669,"*",8.9,8.39,9.28,-0.89,8.46e-12,1.51e-10,"chr8_134831465_134833133"
"chr20",58553705,58554310,606,"*",5.33,2.41,6.23,-3.82,8.47e-12,1.51e-10,"chr20_58553705_58554310"
"chr17",8965109,8966150,1042,"*",6.68,7.35,5.38,1.96,8.48e-12,1.52e-10,"chr17_8965109_8966150"
"chr20",14223783,14224929,1147,"*",5.49,2.76,6.38,-3.62,8.49e-12,1.52e-10,"chr20_14223783_14224929"
"chr2",9217292,9218586,1295,"*",5.64,6.49,3.32,3.17,8.49e-12,1.52e-10,"chr2_9217292_9218586"
"chr3",102926562,102927240,679,"*",7.53,6.67,8.07,-1.39,8.51e-12,1.52e-10,"chr3_102926562_102927240"
"chr4",90007536,90008219,684,"*",5.52,6.41,2.73,3.68,8.52e-12,1.52e-10,"chr4_90007536_90008219"
"chr2",157684813,157685472,660,"*",5.29,6.23,1.66,4.57,8.54e-12,1.53e-10,"chr2_157684813_157685472"
"chr1",186374568,186376131,1564,"*",9.85,9.5,10.13,-0.63,8.54e-12,1.53e-10,"chr1_186374568_186376131"
"chr11",74720632,74721448,817,"*",5.97,6.75,4.12,2.63,8.55e-12,1.53e-10,"chr11_74720632_74721448"
"chr17",40190375,40192137,1763,"*",7.8,8.29,7.05,1.24,8.56e-12,1.53e-10,"chr17_40190375_40192137"
"chr1",75719860,75720180,321,"*",5.59,6.57,0.38,6.19,8.56e-12,1.53e-10,"chr1_75719860_75720180"
"chr20",4748483,4749540,1058,"*",5.32,6.24,2.14,4.1,8.56e-12,1.53e-10,"chr20_4748483_4749540"
"chr6",153786116,153786926,811,"*",5.39,0.89,6.36,-5.47,8.57e-12,1.53e-10,"chr6_153786116_153786926"
"chr2",57418758,57419568,811,"*",5.52,6.39,3.06,3.32,8.57e-12,1.53e-10,"chr2_57418758_57419568"
"chr14",95978512,95980594,2083,"*",5.93,6.72,4.05,2.67,8.58e-12,1.53e-10,"chr14_95978512_95980594"
"chr7",33986960,33987731,772,"*",6.84,5.68,7.47,-1.78,8.59e-12,1.53e-10,"chr7_33986960_33987731"
"chr6",131400311,131401358,1048,"*",6.17,4.44,6.93,-2.5,8.59e-12,1.53e-10,"chr6_131400311_131401358"
"chr1",147077781,147081080,3300,"*",7.34,7.9,6.4,1.5,8.6e-12,1.53e-10,"chr1_147077781_147081080"
"chr8",133794375,133795318,944,"*",6,-0.23,6.99,-7.22,8.6e-12,1.53e-10,"chr8_133794375_133795318"
"chr9",16121383,16122497,1115,"*",5.86,3.79,6.68,-2.88,8.6e-12,1.53e-10,"chr9_16121383_16122497"
"chr7",141511338,141512490,1153,"*",5.74,6.56,3.63,2.93,8.61e-12,1.54e-10,"chr7_141511338_141512490"
"chr2",127086988,127088013,1026,"*",7.79,7.03,8.28,-1.25,8.62e-12,1.54e-10,"chr2_127086988_127088013"
"chr7",66055941,66056547,607,"*",5.28,1.85,6.21,-4.36,8.63e-12,1.54e-10,"chr7_66055941_66056547"
"chr11",44702722,44703408,687,"*",6.63,5.35,7.29,-1.94,8.65e-12,1.54e-10,"chr11_44702722_44703408"
"chr6",155313982,155315176,1195,"*",9.45,9.01,9.78,-0.77,8.68e-12,1.55e-10,"chr6_155313982_155315176"
"chr7",138797180,138798891,1712,"*",6.12,6.87,4.48,2.39,8.7e-12,1.55e-10,"chr7_138797180_138798891"
"chr12",4024811,4026248,1438,"*",8.82,9.19,8.31,0.88,8.7e-12,1.55e-10,"chr12_4024811_4026248"
"chr16",30921654,30924046,2393,"*",10.62,10.34,10.86,-0.52,8.71e-12,1.55e-10,"chr16_30921654_30924046"
"chr1",31712594,31713053,460,"*",5.89,3.9,6.7,-2.8,8.73e-12,1.56e-10,"chr1_31712594_31713053"
"chr12",63336980,63337743,764,"*",6.93,7.55,5.82,1.73,8.74e-12,1.56e-10,"chr12_63336980_63337743"
"chr9",37980541,37981261,721,"*",5.33,2.22,6.24,-4.02,8.77e-12,1.56e-10,"chr9_37980541_37981261"
"chr2",38959769,38961002,1234,"*",6.11,6.9,4.23,2.67,8.78e-12,1.57e-10,"chr2_38959769_38961002"
"chr11",44753418,44755820,2403,"*",6.88,7.52,5.67,1.85,8.79e-12,1.57e-10,"chr11_44753418_44755820"
"chr14",69183475,69184405,931,"*",5.69,6.53,3.47,3.06,8.8e-12,1.57e-10,"chr14_69183475_69184405"
"chr2",205366912,205368055,1144,"*",5.27,1.89,6.2,-4.31,8.81e-12,1.57e-10,"chr2_205366912_205368055"
"chr21",42313442,42313909,468,"*",5.72,6.54,3.56,2.98,8.82e-12,1.57e-10,"chr21_42313442_42313909"
"chr2",149393512,149394185,674,"*",5.27,1.72,6.2,-4.48,8.84e-12,1.57e-10,"chr2_149393512_149394185"
"chr6",50714543,50716093,1551,"*",6.98,7.61,5.82,1.79,8.85e-12,1.58e-10,"chr6_50714543_50716093"
"chr1",165062199,165063124,926,"*",5.33,6.27,1.87,4.4,8.86e-12,1.58e-10,"chr1_165062199_165063124"
"chr12",53042622,53043285,664,"*",5.87,6.67,3.89,2.79,8.87e-12,1.58e-10,"chr12_53042622_53043285"
"chr10",21161321,21162233,913,"*",5.79,6.6,3.77,2.82,8.91e-12,1.59e-10,"chr10_21161321_21162233"
"chr3",105997630,105998477,848,"*",5.3,1.51,6.24,-4.73,8.97e-12,1.6e-10,"chr3_105997630_105998477"
"chr2",183408454,183410049,1596,"*",5.68,6.52,3.42,3.1,9e-12,1.6e-10,"chr2_183408454_183410049"
"chr1",48214329,48215370,1042,"*",5.3,6.22,2.14,4.08,9.02e-12,1.61e-10,"chr1_48214329_48215370"
"chr5",118647053,118648008,956,"*",5.39,6.3,2.44,3.86,9.03e-12,1.61e-10,"chr5_118647053_118648008"
"chr9",78882195,78883205,1011,"*",5.35,0.63,6.32,-5.69,9.05e-12,1.61e-10,"chr9_78882195_78883205"
"chr6",40790848,40791663,816,"*",7.43,7.99,6.49,1.5,9.06e-12,1.61e-10,"chr6_40790848_40791663"
"chr2",47569726,47571999,2274,"*",8.28,8.71,7.65,1.06,9.1e-12,1.62e-10,"chr2_47569726_47571999"
"chr3",12763320,12763850,531,"*",6.79,5.52,7.45,-1.93,9.13e-12,1.62e-10,"chr3_12763320_12763850"
"chr22",30362334,30363338,1005,"*",5.98,6.79,3.94,2.85,9.13e-12,1.62e-10,"chr22_30362334_30363338"
"chrX",101999907,102000682,776,"*",5.7,6.55,3.4,3.15,9.14e-12,1.62e-10,"chrX_101999907_102000682"
"chr11",17476066,17477143,1078,"*",6.45,7.14,5.07,2.08,9.16e-12,1.63e-10,"chr11_17476066_17477143"
"chr11",6800918,6801755,838,"*",5.33,6.29,1.1,5.19,9.19e-12,1.63e-10,"chr11_6800918_6801755"
"chr9",32873356,32874046,691,"*",5.26,0.93,6.23,-5.3,9.2e-12,1.64e-10,"chr9_32873356_32874046"
"chr2",236078084,236078761,678,"*",5.41,2.72,6.29,-3.57,9.23e-12,1.64e-10,"chr2_236078084_236078761"
"chr13",40651862,40652733,872,"*",5.56,6.42,3.12,3.3,9.25e-12,1.64e-10,"chr13_40651862_40652733"
"chr1",94417713,94419124,1412,"*",8.65,8.1,9.05,-0.95,9.26e-12,1.65e-10,"chr1_94417713_94419124"
"chr1",56442455,56443061,607,"*",5.59,3.22,6.44,-3.22,9.28e-12,1.65e-10,"chr1_56442455_56443061"
"chr6",5850471,5851872,1402,"*",6.95,7.57,5.82,1.76,9.29e-12,1.65e-10,"chr6_5850471_5851872"
"chr21",39348261,39350002,1742,"*",9.15,8.7,9.5,-0.8,9.29e-12,1.65e-10,"chr21_39348261_39350002"
"chr17",49485988,49487540,1553,"*",7.38,7.94,6.46,1.47,9.3e-12,1.65e-10,"chr17_49485988_49487540"
"chr4",54253975,54255273,1299,"*",7.09,7.69,6.07,1.62,9.32e-12,1.66e-10,"chr4_54253975_54255273"
"chr22",25935063,25936079,1017,"*",5.76,6.6,3.49,3.12,9.35e-12,1.66e-10,"chr22_25935063_25936079"
"chr2",60215185,60215991,807,"*",5.69,6.52,3.51,3.01,9.36e-12,1.66e-10,"chr2_60215185_60215991"
"chr1",45891981,45892838,858,"*",5.29,1.23,6.24,-5.01,9.39e-12,1.67e-10,"chr1_45891981_45892838"
"chr16",53936158,53937767,1610,"*",5.34,0.89,6.31,-5.42,9.49e-12,1.69e-10,"chr16_53936158_53937767"
"chr14",105465302,105466058,757,"*",6.36,7.08,4.87,2.2,9.5e-12,1.69e-10,"chr14_105465302_105466058"
"chr22",37905095,37907307,2213,"*",8.48,7.79,8.95,-1.16,9.52e-12,1.69e-10,"chr22_37905095_37907307"
"chr15",39530603,39531437,835,"*",5.81,6.62,3.81,2.82,9.53e-12,1.69e-10,"chr15_39530603_39531437"
"chr14",76827959,76829595,1637,"*",5.75,6.57,3.64,2.93,9.53e-12,1.69e-10,"chr14_76827959_76829595"
"chr15",71231617,71232220,604,"*",5.4,2.62,6.29,-3.67,9.54e-12,1.69e-10,"chr15_71231617_71232220"
"chr15",73571366,73571768,403,"*",5.72,6.56,3.49,3.08,9.57e-12,1.7e-10,"chr15_73571366_73571768"
"chr3",193016202,193017401,1200,"*",6.28,7,4.77,2.23,9.57e-12,1.7e-10,"chr3_193016202_193017401"
"chr2",27250028,27251252,1225,"*",7.91,8.4,7.15,1.24,9.64e-12,1.71e-10,"chr2_27250028_27251252"
"chr8",109261904,109263269,1366,"*",5.89,6.69,3.95,2.74,9.64e-12,1.71e-10,"chr8_109261904_109263269"
"chr3",65539205,65540126,922,"*",6.1,6.85,4.43,2.43,9.64e-12,1.71e-10,"chr3_65539205_65540126"
"chr15",26633397,26634787,1391,"*",5.87,3.99,6.66,-2.67,9.65e-12,1.71e-10,"chr15_26633397_26634787"
"chr19",3687689,3688892,1204,"*",5.99,6.81,3.95,2.85,9.65e-12,1.71e-10,"chr19_3687689_3688892"
"chr4",40629000,40631039,2040,"*",7.9,8.39,7.14,1.25,9.65e-12,1.71e-10,"chr4_40629000_40631039"
"chr1",59289928,59290917,990,"*",6.84,5.67,7.48,-1.81,9.67e-12,1.71e-10,"chr1_59289928_59290917"
"chr11",79582310,79583017,708,"*",5.27,1.98,6.19,-4.21,9.7e-12,1.72e-10,"chr11_79582310_79583017"
"chr9",113593654,113594876,1223,"*",9.2,8.73,9.56,-0.83,9.71e-12,1.72e-10,"chr9_113593654_113594876"
"chr8",73135333,73136728,1396,"*",6.88,5.72,7.51,-1.79,9.72e-12,1.72e-10,"chr8_73135333_73136728"
"chr10",117162558,117163883,1326,"*",7.04,7.65,5.96,1.7,9.72e-12,1.72e-10,"chr10_117162558_117163883"
"chr1",15849183,15850321,1139,"*",8.14,7.44,8.61,-1.17,9.75e-12,1.73e-10,"chr1_15849183_15850321"
"chr21",36319669,36320960,1292,"*",9.32,8.84,9.68,-0.85,9.79e-12,1.73e-10,"chr21_36319669_36320960"
"chr2",232230199,232232066,1868,"*",6.33,7.07,4.75,2.32,9.82e-12,1.74e-10,"chr2_232230199_232232066"
"chr12",54043301,54044281,981,"*",5.85,3.85,6.66,-2.81,9.82e-12,1.74e-10,"chr12_54043301_54044281"
"chr5",133170511,133171227,717,"*",5.32,6.28,1.13,5.15,9.84e-12,1.74e-10,"chr5_133170511_133171227"
"chr13",43546194,43547171,978,"*",6.33,4.85,7.05,-2.2,9.85e-12,1.74e-10,"chr13_43546194_43547171"
"chr2",119671910,119672775,866,"*",5.36,6.28,2.11,4.17,9.91e-12,1.75e-10,"chr2_119671910_119672775"
"chr6",3520407,3521355,949,"*",5.99,-0.23,6.98,-7.22,9.93e-12,1.76e-10,"chr6_3520407_3521355"
"chr1",170661371,170662514,1144,"*",7.49,6.59,8.04,-1.44,9.95e-12,1.76e-10,"chr1_170661371_170662514"
"chr2",30252486,30253595,1110,"*",6.03,4.3,6.8,-2.5,9.95e-12,1.76e-10,"chr2_30252486_30253595"
"chr5",39423552,39425438,1887,"*",8.96,8.46,9.33,-0.88,9.95e-12,1.76e-10,"chr5_39423552_39425438"
"chr14",80404130,80404970,841,"*",5.32,6.23,2.14,4.09,9.96e-12,1.76e-10,"chr14_80404130_80404970"
"chr5",173056029,173057746,1718,"*",9.85,9.45,10.16,-0.71,9.96e-12,1.76e-10,"chr5_173056029_173057746"
"chr6",68070031,68070605,575,"*",5.39,6.36,0.78,5.58,9.97e-12,1.76e-10,"chr6_68070031_68070605"
"chr16",13357137,13358368,1232,"*",5.33,6.24,2.3,3.95,9.97e-12,1.76e-10,"chr16_13357137_13358368"
"chr10",5840409,5841445,1037,"*",6.11,6.87,4.46,2.41,9.98e-12,1.76e-10,"chr10_5840409_5841445"
"chr16",54304984,54305821,838,"*",5.46,2.97,6.33,-3.36,9.99e-12,1.77e-10,"chr16_54304984_54305821"
"chr9",94920357,94921892,1536,"*",6.99,5.86,7.62,-1.77,1e-11,1.77e-10,"chr9_94920357_94921892"
"chr8",68450609,68451529,921,"*",5.98,-0.23,6.97,-7.21,1e-11,1.77e-10,"chr8_68450609_68451529"
"chr12",2976445,2977291,847,"*",5.83,6.63,3.82,2.81,1e-11,1.77e-10,"chr12_2976445_2977291"
"chr15",93830720,93831181,462,"*",5.84,3.6,6.68,-3.09,1e-11,1.77e-10,"chr15_93830720_93831181"
"chr11",110955821,110956588,768,"*",5.24,1.68,6.17,-4.5,1.01e-11,1.78e-10,"chr11_110955821_110956588"
"chr3",124385734,124386556,823,"*",5.36,0.89,6.33,-5.44,1.01e-11,1.78e-10,"chr3_124385734_124386556"
"chr10",97179553,97180683,1131,"*",6.9,7.53,5.73,1.81,1.01e-11,1.78e-10,"chr10_97179553_97180683"
"chr1",63316632,63317840,1209,"*",7.52,8.05,6.66,1.39,1.01e-11,1.79e-10,"chr1_63316632_63317840"
"chr9",118783960,118784484,525,"*",5.98,-0.23,6.97,-7.21,1.01e-11,1.79e-10,"chr9_118783960_118784484"
"chr8",111916507,111917517,1011,"*",6.29,7.03,4.73,2.29,1.01e-11,1.79e-10,"chr8_111916507_111917517"
"chr12",111284464,111285985,1522,"*",6.07,6.87,4.13,2.74,1.01e-11,1.79e-10,"chr12_111284464_111285985"
"chr4",155392535,155393243,709,"*",5.53,0.26,6.51,-6.25,1.01e-11,1.79e-10,"chr4_155392535_155393243"
"chr2",226466383,226467649,1267,"*",5.71,3.59,6.53,-2.94,1.01e-11,1.79e-10,"chr2_226466383_226467649"
"chr5",170312639,170313175,537,"*",5.2,1.54,6.15,-4.61,1.02e-11,1.79e-10,"chr5_170312639_170313175"
"chr6",105677125,105678109,985,"*",5.22,1.17,6.18,-5.01,1.02e-11,1.8e-10,"chr6_105677125_105678109"
"chr12",2640503,2641557,1055,"*",7.36,6.45,7.91,-1.45,1.02e-11,1.8e-10,"chr12_2640503_2641557"
"chr10",131213794,131214346,553,"*",5.59,3.1,6.45,-3.35,1.02e-11,1.8e-10,"chr10_131213794_131214346"
"chr12",72250220,72250779,560,"*",5.37,0.63,6.34,-5.71,1.02e-11,1.8e-10,"chr12_72250220_72250779"
"chr18",4854472,4855256,785,"*",5.58,6.56,0.43,6.13,1.02e-11,1.8e-10,"chr18_4854472_4855256"
"chr13",61316507,61317273,767,"*",5.33,6.26,1.87,4.39,1.02e-11,1.8e-10,"chr13_61316507_61317273"
"chr2",218354981,218355430,450,"*",5.55,3.23,6.4,-3.17,1.02e-11,1.81e-10,"chr2_218354981_218355430"
"chr1",153677739,153680646,2908,"*",7.96,8.44,7.24,1.2,1.02e-11,1.81e-10,"chr1_153677739_153680646"
"chr7",139554040,139554682,643,"*",5.28,6.21,1.96,4.24,1.02e-11,1.81e-10,"chr7_139554040_139554682"
"chr11",90240188,90240946,759,"*",5.7,6.53,3.58,2.95,1.03e-11,1.81e-10,"chr11_90240188_90240946"
"chr9",85723055,85723947,893,"*",5.79,6.6,3.73,2.87,1.03e-11,1.81e-10,"chr9_85723055_85723947"
"chr11",44910953,44912556,1604,"*",7.56,8.08,6.73,1.35,1.03e-11,1.82e-10,"chr11_44910953_44912556"
"chr19",35509185,35510910,1726,"*",8.07,8.53,7.39,1.14,1.03e-11,1.82e-10,"chr19_35509185_35510910"
"chr16",68146636,68147217,582,"*",5.34,2,6.27,-4.26,1.03e-11,1.82e-10,"chr16_68146636_68147217"
"chr16",14372074,14372845,772,"*",5.3,6.22,2.15,4.07,1.03e-11,1.82e-10,"chr16_14372074_14372845"
"chr3",9552088,9554513,2426,"*",6.9,7.54,5.72,1.81,1.03e-11,1.83e-10,"chr3_9552088_9554513"
"chr4",90769054,90769612,559,"*",5.34,0.89,6.3,-5.42,1.04e-11,1.83e-10,"chr4_90769054_90769612"
"chr16",26050581,26051759,1179,"*",6.25,6.98,4.7,2.28,1.04e-11,1.83e-10,"chr16_26050581_26051759"
"chr8",48407264,48408903,1640,"*",5.39,2.73,6.27,-3.54,1.04e-11,1.83e-10,"chr8_48407264_48408903"
"chr13",36813308,36813981,674,"*",5.25,1.51,6.2,-4.69,1.04e-11,1.83e-10,"chr13_36813308_36813981"
"chr16",88306948,88307498,551,"*",5.25,1.51,6.2,-4.69,1.04e-11,1.83e-10,"chr16_88306948_88307498"
"chr17",50218909,50220776,1868,"*",6.53,5.08,7.23,-2.16,1.04e-11,1.83e-10,"chr17_50218909_50220776"
"chr6",3848692,3849908,1217,"*",7.5,8.06,6.58,1.48,1.04e-11,1.83e-10,"chr6_3848692_3849908"
"chr14",28121472,28122172,701,"*",5.28,6.22,1.8,4.42,1.04e-11,1.83e-10,"chr14_28121472_28122172"
"chr9",113738465,113739617,1153,"*",6.18,6.91,4.58,2.34,1.04e-11,1.84e-10,"chr9_113738465_113739617"
"chr8",71671916,71672631,716,"*",5.28,6.2,2,4.21,1.04e-11,1.84e-10,"chr8_71671916_71672631"
"chr19",39138976,39140719,1744,"*",7.6,6.73,8.14,-1.41,1.05e-11,1.84e-10,"chr19_39138976_39140719"
"chr3",155111049,155111684,636,"*",5.26,1.91,6.19,-4.28,1.05e-11,1.84e-10,"chr3_155111049_155111684"
"chr5",174412447,174413135,689,"*",5.79,3.76,6.6,-2.84,1.05e-11,1.85e-10,"chr5_174412447_174413135"
"chr16",67883278,67885287,2010,"*",7.81,8.3,7.05,1.25,1.05e-11,1.85e-10,"chr16_67883278_67885287"
"chr17",30203520,30203999,480,"*",5.83,6.64,3.86,2.78,1.05e-11,1.85e-10,"chr17_30203520_30203999"
"chr8",118414780,118416048,1269,"*",6.74,5.57,7.38,-1.82,1.05e-11,1.85e-10,"chr8_118414780_118416048"
"chr13",46479305,46480525,1221,"*",5.62,3.26,6.47,-3.21,1.06e-11,1.86e-10,"chr13_46479305_46480525"
"chr14",24921297,24922347,1051,"*",5.33,0.89,6.3,-5.41,1.06e-11,1.86e-10,"chr14_24921297_24922347"
"chr13",21620101,21621233,1133,"*",5.69,3.56,6.51,-2.95,1.06e-11,1.86e-10,"chr13_21620101_21621233"
"chr2",80007592,80008941,1350,"*",5.86,6.65,3.95,2.7,1.06e-11,1.87e-10,"chr2_80007592_80008941"
"chr17",606801,608124,1324,"*",5.73,3.68,6.54,-2.86,1.07e-11,1.88e-10,"chr17_606801_608124"
"chr19",38667341,38668256,916,"*",5.84,3.83,6.64,-2.81,1.07e-11,1.88e-10,"chr19_38667341_38668256"
"chr9",83431931,83432795,865,"*",5.91,6.71,3.92,2.79,1.07e-11,1.88e-10,"chr9_83431931_83432795"
"chr2",230905129,230906215,1087,"*",7.62,6.79,8.14,-1.35,1.07e-11,1.88e-10,"chr2_230905129_230906215"
"chr17",32264308,32265899,1592,"*",6.66,7.32,5.39,1.93,1.07e-11,1.88e-10,"chr17_32264308_32265899"
"chr4",8357446,8358859,1414,"*",5.65,6.5,3.31,3.18,1.07e-11,1.88e-10,"chr4_8357446_8358859"
"chr13",110644802,110645648,847,"*",7.44,7.98,6.58,1.4,1.07e-11,1.89e-10,"chr13_110644802_110645648"
"chr3",69541096,69543202,2107,"*",7.89,8.38,7.14,1.24,1.07e-11,1.89e-10,"chr3_69541096_69543202"
"chr15",57255858,57256385,528,"*",6.06,4.3,6.83,-2.54,1.07e-11,1.89e-10,"chr15_57255858_57256385"
"chr5",98767704,98770046,2343,"*",8.42,8.84,7.84,1,1.08e-11,1.89e-10,"chr5_98767704_98770046"
"chr13",27977226,27979398,2173,"*",7.77,8.26,7.01,1.25,1.08e-11,1.89e-10,"chr13_27977226_27979398"
"chr18",9264878,9265415,538,"*",5.29,6.21,2.14,4.07,1.08e-11,1.89e-10,"chr18_9264878_9265415"
"chr3",194340616,194341258,643,"*",5.62,6.47,3.27,3.2,1.08e-11,1.9e-10,"chr3_194340616_194341258"
"chr1",61588611,61589746,1136,"*",7.19,7.76,6.21,1.55,1.08e-11,1.91e-10,"chr1_61588611_61589746"
"chr22",28559932,28561056,1125,"*",5.26,2.15,6.17,-4.02,1.08e-11,1.91e-10,"chr22_28559932_28561056"
"chr5",4801761,4802595,835,"*",5.34,0.89,6.31,-5.42,1.08e-11,1.91e-10,"chr5_4801761_4802595"
"chr10",125799567,125800232,666,"*",5.9,4.07,6.69,-2.61,1.09e-11,1.91e-10,"chr10_125799567_125800232"
"chr2",210181225,210182120,896,"*",6.27,6.99,4.75,2.24,1.09e-11,1.91e-10,"chr2_210181225_210182120"
"chr8",79870862,79871817,956,"*",6.24,4.71,6.96,-2.25,1.09e-11,1.91e-10,"chr8_79870862_79871817"
"chr11",63771678,63772309,632,"*",5.51,6.39,2.77,3.63,1.09e-11,1.92e-10,"chr11_63771678_63772309"
"chr10",63514667,63515733,1067,"*",6.82,7.45,5.67,1.78,1.09e-11,1.92e-10,"chr10_63514667_63515733"
"chr6",53708258,53709146,889,"*",5.29,1.14,6.24,-5.11,1.1e-11,1.92e-10,"chr6_53708258_53709146"
"chr3",135513550,135514371,822,"*",6.03,4.34,6.79,-2.45,1.1e-11,1.92e-10,"chr3_135513550_135514371"
"chr9",116474239,116474739,501,"*",5.47,3,6.33,-3.33,1.1e-11,1.93e-10,"chr9_116474239_116474739"
"chr4",13891687,13892992,1306,"*",6.52,5.08,7.23,-2.15,1.1e-11,1.93e-10,"chr4_13891687_13892992"
"chr13",28099922,28101159,1238,"*",7.14,7.72,6.16,1.57,1.1e-11,1.94e-10,"chr13_28099922_28101159"
"chr2",63661146,63661453,308,"*",5.35,2.54,6.24,-3.71,1.1e-11,1.94e-10,"chr2_63661146_63661453"
"chr9",14344326,14346563,2238,"*",6.58,7.25,5.26,2,1.11e-11,1.94e-10,"chr9_14344326_14346563"
"chr8",21838415,21839383,969,"*",5.69,3.54,6.51,-2.97,1.11e-11,1.94e-10,"chr8_21838415_21839383"
"chr1",92446550,92447497,948,"*",6.45,4.86,7.19,-2.33,1.11e-11,1.95e-10,"chr1_92446550_92447497"
"chr12",57224692,57225611,920,"*",7.28,7.86,6.28,1.57,1.12e-11,1.96e-10,"chr12_57224692_57225611"
"chr9",77128247,77129154,908,"*",5.33,6.25,2.25,4,1.12e-11,1.96e-10,"chr9_77128247_77129154"
"chr2",20446488,20448429,1942,"*",9.41,8.99,9.73,-0.73,1.12e-11,1.96e-10,"chr2_20446488_20448429"
"chr2",126942254,126943234,981,"*",6.05,7.04,-0.18,7.22,1.12e-11,1.97e-10,"chr2_126942254_126943234"
"chr10",43998386,43999017,632,"*",5.85,3.96,6.64,-2.68,1.12e-11,1.97e-10,"chr10_43998386_43999017"
"chrY",13804169,13804908,740,"*",5.3,6.24,1.45,4.8,1.12e-11,1.97e-10,"chrY_13804169_13804908"
"chr2",85409850,85410728,879,"*",6.19,6.96,4.42,2.53,1.12e-11,1.97e-10,"chr2_85409850_85410728"
"chr17",7313138,7314177,1040,"*",7.02,7.61,5.98,1.64,1.13e-11,1.97e-10,"chr17_7313138_7314177"
"chr12",58860512,58861715,1204,"*",5.6,6.46,3.18,3.28,1.13e-11,1.97e-10,"chr12_58860512_58861715"
"chr17",76995449,76996121,673,"*",5.39,6.3,2.32,3.98,1.13e-11,1.97e-10,"chr17_76995449_76996121"
"chr18",27860080,27861220,1141,"*",6.12,4.48,6.87,-2.39,1.13e-11,1.98e-10,"chr18_27860080_27861220"
"chr1",184822871,184823582,712,"*",5.46,2.97,6.33,-3.35,1.13e-11,1.98e-10,"chr1_184822871_184823582"
"chr1",99599276,99600185,910,"*",5.74,3.68,6.56,-2.87,1.14e-11,1.99e-10,"chr1_99599276_99600185"
"chr13",102402003,102402694,692,"*",6.74,7.39,5.55,1.84,1.14e-11,1.99e-10,"chr13_102402003_102402694"
"chr15",69734668,69735723,1056,"*",5.76,3.73,6.57,-2.84,1.14e-11,1.99e-10,"chr15_69734668_69735723"
"chr3",184361412,184363700,2289,"*",9.95,9.59,10.23,-0.65,1.14e-11,1.99e-10,"chr3_184361412_184363700"
"chr10",30048860,30049971,1112,"*",5.57,3.19,6.43,-3.24,1.14e-11,2e-10,"chr10_30048860_30049971"
"chr7",110718523,110719263,741,"*",5.27,6.2,1.84,4.36,1.14e-11,2e-10,"chr7_110718523_110719263"
"chr20",43914474,43917207,2734,"*",7.44,7.99,6.56,1.42,1.14e-11,2e-10,"chr20_43914474_43917207"
"chr12",124463272,124464015,744,"*",6.35,4.87,7.07,-2.2,1.14e-11,2e-10,"chr12_124463272_124464015"
"chr12",26047553,26048406,854,"*",5.71,6.56,3.3,3.27,1.15e-11,2e-10,"chr12_26047553_26048406"
"chr19",38675934,38676870,937,"*",7.37,3.68,8.31,-4.63,1.15e-11,2.01e-10,"chr19_38675934_38676870"
"chr19",12736701,12737710,1010,"*",9.6,9.18,9.92,-0.74,1.15e-11,2.01e-10,"chr19_12736701_12737710"
"chr5",3599590,3601084,1495,"*",6.98,7.59,5.89,1.71,1.15e-11,2.01e-10,"chr5_3599590_3601084"
"chr3",64187108,64187999,892,"*",6.92,4.14,7.81,-3.67,1.15e-11,2.02e-10,"chr3_64187108_64187999"
"chr7",42232208,42232589,382,"*",5.86,3.91,6.66,-2.75,1.15e-11,2.02e-10,"chr7_42232208_42232589"
"chr3",62873208,62874724,1517,"*",9.44,9.02,9.77,-0.76,1.16e-11,2.02e-10,"chr3_62873208_62874724"
"chr5",42360670,42362002,1333,"*",5.51,6.39,2.93,3.45,1.16e-11,2.02e-10,"chr5_42360670_42362002"
"chr1",183734324,183736761,2438,"*",6.69,5.45,7.34,-1.9,1.16e-11,2.03e-10,"chr1_183734324_183736761"
"chr14",32224873,32225767,895,"*",5.78,3.63,6.61,-2.98,1.16e-11,2.03e-10,"chr14_32224873_32225767"
